competitionId,teamId,teamMarket,teamName,orbPct,drbPct,astPct,pace,ortg,drtg,ftaRate,tovPct,tovPctAgst,stlPct,blkPct
27043,104161,SMU,Mustangs,0.34957,0.69478,0.59872,64.865,109.45868,95.95864,0.43756,0.17581,0.18294,0.1173,0.13704
33533,103704,Houston,Cougars,0.37118,0.72326,0.53861,63.598,117.7159,90.34801,0.2887,0.1297,0.18447,0.12454,0.16651
27249,104303,Syracuse,Orange,0.36256,0.60411,0.56163,64.047,115.31878,94.9214,0.32885,0.13616,0.20128,0.14243,0.19362
38409,104351,UAB,Blazers,0.37907,0.69779,0.53645,68.967,118.33302,109.8473,0.30899,0.11733,0.13593,0.09651,0.10258
27249,103460,Cincinnati,Bearcats,0.35693,0.65579,0.5184,62.931,106.86807,96.44398,0.29307,0.13993,0.18372,0.12677,0.11955
30629,103704,Houston,Cougars,0.37677,0.7203,0.58539,63.966,115.85961,90.96854,0.28981,0.14199,0.18981,0.12471,0.17073
41097,104347,Tulsa,Golden Hurricane,0.34107,0.71709,0.55303,67.524,123.9591,107.31875,0.40992,0.13355,0.13349,0.0937,0.07107
27249,104099,Pittsburgh,Panthers,0.41018,0.69006,0.60449,61.552,111.78389,106.05351,0.31932,0.16706,0.1532,0.07624,0.07405
27043,104361,UConn,Huskies,0.30401,0.67222,0.50257,64.156,111.25862,97.93702,0.38344,0.15316,0.16648,0.10802,0.15232
27168,104303,Syracuse,Orange,0.38862,0.65524,0.55909,64.176,109.01747,90.86079,0.36748,0.15665,0.19889,0.14058,0.19114
27249,103831,Louisville,Cardinals,0.3565,0.66134,0.55244,65.832,102.27988,91.51555,0.36212,0.17527,0.19461,0.13262,0.12756
27168,103831,Louisville,Cardinals,0.38229,0.66714,0.55725,65.375,112.13018,88.52185,0.4,0.1547,0.23247,0.1616,0.1206
27693,103285,American,Eagles,0.24149,0.70056,0.51613,66.291,99.27359,105.73858,0.2675,0.20242,0.15479,0.10468,0.11408
27693,103382,Bucknell,Bison,0.19847,0.71681,0.46302,71.475,104.81466,108.19578,0.3631,0.161,0.13812,0.08138,0.0814
27693,103805,Lehigh,Mountain Hawks,0.24909,0.76285,0.49227,70.029,96.77261,108.47974,0.27858,0.16233,0.15323,0.08509,0.05556
27693,103786,Lafayette,Leopards,0.23708,0.71533,0.6,68.914,109.06483,107.66056,0.3028,0.1342,0.14153,0.08821,0.07944
27693,103698,Holy Cross,Crusaders,0.26631,0.68508,0.45626,68.659,102.06609,109.92428,0.2605,0.16257,0.16295,0.0993,0.1008
27693,103481,Colgate,Raiders,0.28237,0.74806,0.5697,71.337,118.48928,96.84304,0.30945,0.13157,0.14421,0.09806,0.08488
27693,103834,Loyola Maryland,Greyhounds,0.31311,0.74419,0.47939,67.392,102.49063,100.81868,0.35383,0.17608,0.17214,0.09724,0.08738
27693,103364,Boston U.,Terriers,0.28732,0.73829,0.42129,66.757,103.94293,110.76704,0.28599,0.16184,0.13481,0.08054,0.08223
27693,103972,Navy,Midshipmen,0.32227,0.75044,0.47639,66.173,106.56963,99.86245,0.33013,0.15745,0.20206,0.12135,0.07401
27693,103305,Army West Point,Black Knights,0.23446,0.75916,0.54003,68.921,103.48448,100.27108,0.28305,0.15978,0.17664,0.09088,0.04222
27249,103698,Holy Cross,Crusaders,0.30042,0.68956,0.54532,64.869,100.25563,103.01984,0.33163,0.18087,0.15226,0.08881,0.11978
27249,103972,Navy,Midshipmen,0.31309,0.6983,0.55724,60.941,93.73592,107.25445,0.33265,0.20131,0.19854,0.12179,0.0615
27043,103382,Bucknell,Bison,0.29049,0.75581,0.51146,62.417,105.58029,102.64306,0.31715,0.14758,0.12758,0.07343,0.04426
33533,103805,Lehigh,Mountain Hawks,0.20139,0.74214,0.49202,68.469,101.94342,101.35921,0.30389,0.15496,0.15001,0.09101,0.06131
27168,103698,Holy Cross,Crusaders,0.28157,0.70395,0.56832,61.127,99.59546,104.75444,0.29968,0.17448,0.13612,0.06291,0.1
27249,103481,Colgate,Raiders,0.26015,0.70736,0.55,64.519,96.99209,113.18305,0.35509,0.19861,0.132,0.0567,0.0611
30629,103834,Loyola Maryland,Greyhounds,0.25176,0.7363,0.60107,64.978,100.93746,100.2252,0.24512,0.16285,0.18806,0.12002,0.081
38409,103805,Lehigh,Mountain Hawks,0.22222,0.72338,0.52902,65.9,105.84547,107.50087,0.31153,0.14372,0.14172,0.08726,0.05701
27043,103972,Navy,Midshipmen,0.30622,0.70855,0.57727,62.0,96.64219,103.91691,0.28632,0.16874,0.18377,0.10373,0.10634
27043,103834,Loyola Maryland,Greyhounds,0.30597,0.63828,0.49412,64.2,100.3558,110.66317,0.41291,0.1554,0.17896,0.12134,0.11493
27168,103285,American,Eagles,0.28511,0.73001,0.56494,58.439,97.74224,107.93898,0.30852,0.17692,0.13706,0.0568,0.07346
27249,103305,Army West Point,Black Knights,0.24287,0.69813,0.5944,68.224,97.81316,100.90148,0.37065,0.19981,0.19924,0.08925,0.05305
30629,103786,Lafayette,Leopards,0.23172,0.6962,0.64069,64.851,102.41405,110.01706,0.21486,0.1481,0.14966,0.09471,0.0901
27168,103805,Lehigh,Mountain Hawks,0.27227,0.66369,0.57487,65.402,111.76528,99.73054,0.36188,0.14641,0.17483,0.10781,0.09276
27249,103786,Lafayette,Leopards,0.23766,0.671,0.5325,65.263,106.81277,111.70609,0.34303,0.17074,0.16031,0.0814,0.06957
30629,103698,Holy Cross,Crusaders,0.28203,0.71722,0.42453,66.55,98.00969,106.24987,0.28109,0.16113,0.16139,0.08925,0.09949
27168,103972,Navy,Midshipmen,0.26291,0.66356,0.57962,59.613,92.10742,101.75471,0.27913,0.16302,0.18694,0.09889,0.07424
38409,103834,Loyola Maryland,Greyhounds,0.29301,0.72618,0.54968,65.68,104.92573,107.86072,0.29511,0.15617,0.15742,0.10919,0.07904
27043,103305,Army West Point,Black Knights,0.32088,0.66763,0.54432,66.926,107.29414,108.48949,0.32151,0.16299,0.1729,0.08946,0.10873
27043,103786,Lafayette,Leopards,0.27615,0.66036,0.51216,64.333,110.027,115.15032,0.33895,0.16712,0.15715,0.08053,0.06128
30629,103305,Army West Point,Black Knights,0.30366,0.7314,0.48383,68.73,101.63788,101.59132,0.31593,0.16303,0.17433,0.11289,0.05254
33533,103972,Navy,Midshipmen,0.30097,0.72328,0.56807,63.896,107.77576,100.81441,0.23526,0.15299,0.17443,0.10733,0.08228
36046,103972,Navy,Midshipmen,0.32355,0.69912,0.52514,64.137,102.77982,103.12907,0.34881,0.13188,0.17979,0.10306,0.06448
27168,103305,Army West Point,Black Knights,0.3166,0.708,0.57627,66.509,107.58495,101.21132,0.36549,0.17948,0.16454,0.07666,0.0873
27043,103481,Colgate,Raiders,0.23887,0.7182,0.56051,61.833,110.79575,106.94511,0.28298,0.16292,0.14348,0.07338,0.06329
41097,103285,American,Eagles,0.28297,0.71127,0.50771,66.07,112.90169,107.98264,0.29318,0.13762,0.17483,0.11722,0.0452
27168,103481,Colgate,Raiders,0.26197,0.7302,0.56054,65.254,96.98173,106.37936,0.27557,0.17651,0.13335,0.07038,0.07546
27249,103285,American,Eagles,0.27097,0.69498,0.56662,61.618,104.01678,100.58154,0.3381,0.15574,0.15143,0.07591,0.07941
30629,103805,Lehigh,Mountain Hawks,0.21818,0.73362,0.5691,67.279,101.32578,105.67492,0.25589,0.1772,0.13065,0.06523,0.08091
33533,103698,Holy Cross,Crusaders,0.2229,0.69469,0.49015,68.074,97.67353,106.27027,0.25295,0.15756,0.15406,0.09283,0.07097
41097,103786,Lafayette,Leopards,0.26076,0.71549,0.554,65.906,104.94842,112.45823,0.32463,0.13642,0.13988,0.08403,0.06573
30629,103285,American,Eagles,0.25073,0.70955,0.49936,64.543,97.57312,109.05514,0.25561,0.18167,0.15395,0.10068,0.08305
30629,103972,Navy,Midshipmen,0.34075,0.75372,0.50909,63.518,101.49157,93.92486,0.30246,0.16868,0.18536,0.11031,0.10378
33533,103382,Bucknell,Bison,0.25794,0.75182,0.53827,65.195,102.78054,104.25495,0.26472,0.17943,0.1383,0.08355,0.10254
36046,103285,American,Eagles,0.28388,0.74777,0.57417,61.954,110.10958,108.90839,0.28276,0.15064,0.15168,0.09285,0.0555
38409,103698,Holy Cross,Crusaders,0.23363,0.73333,0.48301,65.061,106.13794,109.95071,0.22038,0.16165,0.1242,0.07065,0.07836
36046,103834,Loyola Maryland,Greyhounds,0.2955,0.74228,0.55631,64.486,98.14495,110.21548,0.30334,0.17877,0.13967,0.0907,0.06128
36046,103305,Army West Point,Black Knights,0.27305,0.7457,0.56719,62.024,96.11474,102.53899,0.25701,0.1667,0.15187,0.0918,0.12197
27043,103805,Lehigh,Mountain Hawks,0.26047,0.67438,0.54881,64.293,101.50712,105.62292,0.32688,0.16015,0.14435,0.07613,0.08953
33533,103364,Boston U.,Terriers,0.28621,0.75726,0.44021,64.959,101.69734,101.88681,0.28401,0.15613,0.16584,0.09689,0.07531
33533,103285,American,Eagles,0.28306,0.7211,0.55541,61.551,104.62899,105.47882,0.27914,0.19665,0.17031,0.11919,0.11413
36046,103786,Lafayette,Leopards,0.24474,0.70848,0.56586,64.016,96.61052,103.53187,0.24026,0.1558,0.15518,0.10128,0.12534
38409,103364,Boston U.,Terriers,0.32801,0.76809,0.49609,62.898,105.07805,107.18157,0.31164,0.17514,0.15248,0.09508,0.0821
41097,103834,Loyola Maryland,Greyhounds,0.2927,0.72018,0.50118,67.16,110.277,112.9801,0.30334,0.13701,0.13663,0.09086,0.0987
41097,103305,Army West Point,Black Knights,0.31074,0.72701,0.59677,66.133,107.01688,114.52521,0.256,0.14892,0.14298,0.08659,0.0482
30629,103382,Bucknell,Bison,0.21875,0.70018,0.57579,66.825,104.04271,116.10563,0.28324,0.17601,0.12002,0.06784,0.07949
36046,103805,Lehigh,Mountain Hawks,0.2285,0.76937,0.50905,68.695,103.38887,100.98861,0.31585,0.15225,0.16218,0.10281,0.0616
27168,103786,Lafayette,Leopards,0.25486,0.67675,0.57673,64.583,105.61909,105.66601,0.27447,0.17167,0.18276,0.10603,0.0845
41097,103698,Holy Cross,Crusaders,0.23014,0.73146,0.44975,64.797,105.27121,113.08121,0.31873,0.1386,0.13222,0.08847,0.05069
27043,103285,American,Eagles,0.26514,0.7027,0.65775,59.801,105.05345,98.49076,0.35036,0.20841,0.17126,0.10011,0.09857
33533,103834,Loyola Maryland,Greyhounds,0.27413,0.72031,0.55839,65.806,101.9345,106.93489,0.27952,0.17905,0.18191,0.11319,0.06806
36046,103698,Holy Cross,Crusaders,0.24117,0.72158,0.44785,64.318,102.9783,115.55723,0.25633,0.14977,0.11335,0.06278,0.09364
33533,103305,Army West Point,Black Knights,0.27451,0.76481,0.48814,66.741,108.69081,104.63518,0.30761,0.16872,0.14228,0.07586,0.05952
38409,103481,Colgate,Raiders,0.23993,0.7366,0.5259,65.752,108.81561,109.22727,0.22826,0.15125,0.14539,0.09637,0.06885
36046,103382,Bucknell,Bison,0.25843,0.71352,0.52639,62.827,102.67776,105.72995,0.2904,0.16867,0.1448,0.09652,0.1067
36046,103364,Boston U.,Terriers,0.26753,0.77228,0.55599,64.57,101.76201,101.99402,0.3028,0.15439,0.15472,0.10015,0.09632
38409,103786,Lafayette,Leopards,0.25022,0.72198,0.60074,64.697,104.71222,105.31428,0.30421,0.14691,0.1519,0.08903,0.09804
41097,103382,Bucknell,Bison,0.26957,0.68727,0.53985,65.459,101.75323,115.25624,0.29757,0.16813,0.15752,0.10916,0.05865
38409,103305,Army West Point,Black Knights,0.27273,0.71156,0.52242,66.582,107.51356,110.0501,0.25612,0.12716,0.14726,0.09832,0.06239
41097,103481,Colgate,Raiders,0.27087,0.71014,0.5194,65.59,113.9282,111.21778,0.29184,0.13261,0.13444,0.0886,0.08651
27168,103382,Bucknell,Bison,0.29333,0.7545,0.55623,61.2,109.42881,94.48267,0.36082,0.13293,0.12739,0.05664,0.10792
38409,103972,Navy,Midshipmen,0.31393,0.73134,0.54002,65.499,107.68901,107.06265,0.33401,0.13918,0.15845,0.09895,0.08169
27043,103698,Holy Cross,Crusaders,0.30415,0.72033,0.50195,62.572,106.2476,103.54125,0.39443,0.15891,0.16643,0.09658,0.10817
41097,103972,Navy,Midshipmen,0.33119,0.73372,0.61964,64.011,115.29925,99.39277,0.39475,0.14878,0.16539,0.11708,0.10459
38409,103382,Bucknell,Bison,0.25994,0.72007,0.51972,65.993,107.30167,106.02793,0.36703,0.16772,0.15019,0.09632,0.09233
33533,103786,Lafayette,Leopards,0.23766,0.74389,0.6884,62.451,97.68783,102.84869,0.24455,0.15972,0.16347,0.09063,0.09413
41097,103364,Boston U.,Terriers,0.28116,0.72316,0.53348,62.495,117.733,115.34714,0.31488,0.15782,0.11718,0.07504,0.09577
27249,103382,Bucknell,Bison,0.29962,0.76917,0.57177,62.595,110.00494,98.00025,0.37893,0.16434,0.14692,0.06937,0.095
33533,103481,Colgate,Raiders,0.25479,0.75821,0.61132,67.222,116.16039,103.112,0.26938,0.1354,0.16189,0.10497,0.07675
36046,103481,Colgate,Raiders,0.2531,0.75452,0.5662,65.345,109.22293,98.02955,0.27287,0.14238,0.14963,0.09889,0.10099
30629,103481,Colgate,Raiders,0.26718,0.74843,0.62033,66.528,113.23129,100.52166,0.26143,0.14859,0.14193,0.09161,0.09347
27249,103805,Lehigh,Mountain Hawks,0.31665,0.70194,0.50554,66.689,112.64343,97.32937,0.37833,0.14172,0.18348,0.1142,0.08024
30629,103364,Boston U.,Terriers,0.31381,0.75372,0.43337,64.036,109.03775,104.57912,0.28978,0.1605,0.15141,0.0867,0.06554
27043,103364,Boston U.,Terriers,0.28101,0.70204,0.54922,64.788,108.34939,102.00148,0.29879,0.15515,0.17909,0.1065,0.04855
38409,103285,American,Eagles,0.24457,0.72736,0.525,63.044,107.50409,105.89555,0.299,0.15369,0.16303,0.10208,0.0545
41097,103805,Lehigh,Mountain Hawks,0.23934,0.69143,0.54906,65.655,107.30375,108.86377,0.31978,0.16019,0.14185,0.09838,0.07978
27693,104202,San Jose St.,Spartans,0.20644,0.66385,0.43205,71.142,92.43773,114.32559,0.28958,0.15754,0.12077,0.06648,0.06746
27693,103984,New Mexico,Lobos,0.34316,0.71916,0.51487,68.12,94.74302,104.11176,0.32694,0.18037,0.1727,0.0834,0.11967
27693,103631,Fresno St.,Bulldogs,0.31001,0.74687,0.45109,65.707,100.3673,102.07058,0.37626,0.18631,0.17223,0.09951,0.08663
27693,103265,Air Force,Falcons,0.15342,0.64463,0.59004,62.979,93.237,114.19627,0.30855,0.21363,0.1885,0.11203,0.07959
27693,104508,Wyoming,Cowboys,0.22912,0.72203,0.54083,68.862,110.13545,108.58263,0.35298,0.14477,0.16135,0.08313,0.05395
27693,103979,Nevada,Wolf Pack,0.24232,0.75581,0.57895,68.73,107.21947,101.39962,0.38754,0.16367,0.15976,0.08141,0.0963
27693,104375,UNLV,Rebels,0.30323,0.75272,0.50425,65.51,106.00614,103.0097,0.21172,0.16266,0.1622,0.09745,0.09124
27693,103487,Colorado St.,Rams,0.24173,0.73249,0.57063,68.32,108.31369,97.80642,0.33464,0.17662,0.175,0.08548,0.08143
27693,103362,Boise St.,Broncos,0.27138,0.76715,0.50875,68.769,109.71393,96.58135,0.34639,0.14835,0.18384,0.0944,0.07715
27693,104199,San Diego St.,Aztecs,0.29524,0.75971,0.5452,65.462,111.99723,93.04134,0.33459,0.14479,0.20176,0.12448,0.09861
27693,104390,Utah St.,Aggies,0.35651,0.78462,0.60673,68.061,106.64952,91.60206,0.29908,0.17055,0.17853,0.09791,0.14857
30629,103265,Air Force,Falcons,0.19568,0.70602,0.57735,62.329,94.71357,105.94421,0.26792,0.19736,0.18061,0.08784,0.09129
27249,103265,Air Force,Falcons,0.20413,0.68724,0.65422,61.783,98.8291,99.49312,0.38829,0.18641,0.19134,0.107,0.1049
27249,103362,Boise St.,Broncos,0.32188,0.74615,0.4887,63.919,106.46265,103.24281,0.35632,0.16066,0.18345,0.09521,0.05945
27043,103265,Air Force,Falcons,0.26728,0.70588,0.61708,64.181,101.98427,106.82595,0.37668,0.1802,0.15724,0.08458,0.09916
27168,103631,Fresno St.,Bulldogs,0.30094,0.65856,0.45082,60.976,97.47761,99.15826,0.37867,0.16001,0.18194,0.11703,0.10068
30629,103979,Nevada,Wolf Pack,0.24667,0.74771,0.56484,69.868,103.83661,105.45256,0.32083,0.16714,0.16353,0.09136,0.10049
33533,103631,Fresno St.,Bulldogs,0.2495,0.72176,0.53056,62.768,101.44853,104.63486,0.25105,0.16195,0.17956,0.10072,0.10259
30629,104202,San Jose St.,Spartans,0.22433,0.70435,0.55041,65.256,98.12418,110.38355,0.22306,0.17825,0.13999,0.08024,0.08235
33533,104508,Wyoming,Cowboys,0.24141,0.74875,0.46622,65.19,105.66561,110.1012,0.33155,0.16158,0.1505,0.07449,0.07531
27168,103979,Nevada,Wolf Pack,0.29135,0.68642,0.49929,65.622,102.01455,108.69524,0.41293,0.16705,0.16324,0.08349,0.08784
30629,103487,Colorado St.,Rams,0.22057,0.75146,0.53837,64.695,112.52817,101.25062,0.29649,0.13935,0.16688,0.09766,0.09754
36046,103265,Air Force,Falcons,0.23835,0.68538,0.62036,62.202,105.51402,115.39149,0.29613,0.17025,0.15403,0.10384,0.1181
38409,104199,San Diego St.,Aztecs,0.29567,0.68855,0.51204,64.906,108.16833,98.80097,0.3167,0.1433,0.1718,0.11724,0.18612
27043,104202,San Jose St.,Spartans,0.28635,0.69902,0.54834,64.239,96.1553,110.24617,0.33749,0.17684,0.12773,0.06569,0.07597
27043,103487,Colorado St.,Rams,0.34914,0.73052,0.52597,64.526,113.66457,107.9983,0.48776,0.11829,0.14802,0.07674,0.09156
30629,104375,UNLV,Rebels,0.27177,0.74363,0.56522,65.696,106.3618,99.845,0.30076,0.1465,0.15265,0.09373,0.08596
41097,103265,Air Force,Falcons,0.21429,0.68744,0.55891,66.217,92.92393,120.62649,0.35064,0.19987,0.13242,0.08511,0.06774
41097,103631,Fresno St.,Bulldogs,0.28269,0.69702,0.50308,68.091,106.98051,106.93461,0.34319,0.16149,0.15935,0.09763,0.06623
27168,103265,Air Force,Falcons,0.24793,0.69018,0.63899,63.757,109.41279,105.94634,0.3142,0.16496,0.17258,0.10042,0.05506
27168,103362,Boise St.,Broncos,0.31451,0.75952,0.51335,64.911,112.35976,100.46679,0.33352,0.15794,0.18349,0.10183,0.05405
38409,104508,Wyoming,Cowboys,0.3072,0.72753,0.47882,64.586,103.57504,109.74424,0.30034,0.1699,0.14057,0.06797,0.08233
41097,103659,Grand Canyon,Lopes,0.31339,0.74662,0.49577,67.275,111.97371,101.65548,0.39494,0.15486,0.15551,0.09775,0.10455
27043,104390,Utah St.,Aggies,0.33559,0.73717,0.65217,61.517,111.64738,107.46375,0.33891,0.15064,0.10897,0.0553,0.09773
30629,103984,New Mexico,Lobos,0.24144,0.71581,0.45084,70.075,105.13656,106.68529,0.31875,0.14624,0.16233,0.08847,0.11174
36046,104202,San Jose St.,Spartans,0.23077,0.70509,0.52043,65.308,105.78353,114.09238,0.22791,0.14129,0.14118,0.07842,0.09091
36046,104508,Wyoming,Cowboys,0.29127,0.71199,0.47282,66.608,108.5143,110.93504,0.39088,0.16553,0.14386,0.07642,0.06975
38409,103265,Air Force,Falcons,0.22736,0.71006,0.62941,63.582,96.65822,114.94623,0.35396,0.18821,0.13861,0.08825,0.08118
27249,103487,Colorado St.,Rams,0.28664,0.70683,0.50916,63.108,109.78307,106.55272,0.42258,0.17508,0.16137,0.08406,0.05725
30629,104199,San Diego St.,Aztecs,0.29494,0.72678,0.50197,63.991,101.02733,89.78062,0.31119,0.16963,0.19313,0.11547,0.14353
33533,103265,Air Force,Falcons,0.2228,0.71442,0.64947,62.42,105.99503,106.19296,0.31235,0.17364,0.1507,0.09109,0.11024
33533,104375,UNLV,Rebels,0.28535,0.6946,0.50183,68.329,106.58437,100.52844,0.34723,0.1528,0.21748,0.13021,0.12336
41097,103362,Boise St.,Broncos,0.33725,0.77143,0.50548,65.275,117.03791,109.97447,0.41676,0.14804,0.1303,0.06855,0.05959
38409,103631,Fresno St.,Bulldogs,0.27018,0.65957,0.4399,69.449,99.07481,113.0907,0.36378,0.15562,0.15485,0.10624,0.08744
27043,103979,Nevada,Wolf Pack,0.3115,0.68312,0.43593,63.714,110.15115,112.43408,0.38147,0.13449,0.13761,0.07607,0.12544
38409,104375,UNLV,Rebels,0.27273,0.70207,0.49564,64.81,106.83941,105.1094,0.35816,0.14276,0.1552,0.10111,0.1145
41097,104508,Wyoming,Cowboys,0.34525,0.72119,0.53022,66.299,115.95696,110.10655,0.3563,0.13893,0.14982,0.09885,0.06989
27249,104508,Wyoming,Cowboys,0.23739,0.72952,0.52535,60.3,103.53211,92.8685,0.38486,0.17311,0.20566,0.11349,0.10019
41097,104202,San Jose St.,Spartans,0.29982,0.64646,0.42805,64.443,111.3052,121.37701,0.33439,0.13296,0.15047,0.08911,0.06584
27043,104375,UNLV,Rebels,0.34241,0.68995,0.52398,65.465,108.19003,99.41538,0.39475,0.141,0.13022,0.07363,0.14569
36046,103362,Boise St.,Broncos,0.34103,0.77778,0.47086,65.45,113.91366,102.05818,0.3586,0.14181,0.15386,0.08654,0.068
38409,103979,Nevada,Wolf Pack,0.27421,0.73502,0.58817,63.596,112.83615,106.31,0.37311,0.13883,0.16676,0.09676,0.12435
33533,103487,Colorado St.,Rams,0.19939,0.73012,0.62428,65.243,109.8063,108.15301,0.29553,0.15393,0.15994,0.08574,0.07714
27043,104508,Wyoming,Cowboys,0.18709,0.69142,0.56906,59.453,106.94479,102.17495,0.44945,0.15856,0.14534,0.07786,0.10792
36046,103631,Fresno St.,Bulldogs,0.24299,0.69476,0.50616,64.869,102.75592,112.23542,0.30936,0.16917,0.13687,0.09353,0.06585
27249,104306,TCU,Horned Frogs,0.30513,0.69962,0.54335,67.711,104.62067,104.48891,0.388,0.17101,0.19811,0.10044,0.06436
33533,103979,Nevada,Wolf Pack,0.22854,0.75352,0.59324,65.047,109.59112,102.32162,0.39465,0.13868,0.16501,0.08948,0.09461
41097,104199,San Diego St.,Aztecs,0.30699,0.69403,0.54226,67.851,113.08392,102.65215,0.38261,0.15094,0.17605,0.11049,0.15191
38409,104390,Utah St.,Aggies,0.34925,0.69449,0.61175,66.018,121.0005,106.07591,0.36853,0.13718,0.17969,0.12963,0.09004
41097,103487,Colorado St.,Rams,0.3003,0.71011,0.62881,63.371,119.46435,112.13126,0.39274,0.16285,0.1377,0.08425,0.06629
27168,104199,San Diego St.,Aztecs,0.3233,0.72003,0.50656,65.14,105.98681,93.43574,0.36378,0.15573,0.16605,0.10616,0.12025
36046,103979,Nevada,Wolf Pack,0.2758,0.73181,0.58002,65.56,115.4097,101.73217,0.44301,0.13336,0.15746,0.09589,0.1097
27168,104508,Wyoming,Cowboys,0.24409,0.68846,0.56153,59.723,101.39341,98.26459,0.39033,0.16636,0.18939,0.105,0.09394
33533,103984,New Mexico,Lobos,0.28112,0.72956,0.47406,70.681,113.14291,103.92356,0.39158,0.13756,0.15464,0.09412,0.10388
33533,103362,Boise St.,Broncos,0.27435,0.76174,0.4385,65.418,108.99387,97.74317,0.30289,0.14717,0.15625,0.07577,0.07977
27043,103984,New Mexico,Lobos,0.32491,0.71779,0.61629,64.094,113.78275,101.66281,0.46677,0.13893,0.1296,0.07314,0.13272
27043,103362,Boise St.,Broncos,0.33244,0.74416,0.45618,64.251,116.88764,105.88008,0.37398,0.13011,0.15684,0.09115,0.05992
27249,104199,San Diego St.,Aztecs,0.31469,0.7368,0.4832,65.393,107.08934,96.00808,0.36942,0.16147,0.16758,0.08392,0.06433
30629,104390,Utah St.,Aggies,0.26403,0.77458,0.6663,66.193,109.3421,99.53328,0.2866,0.16352,0.16369,0.0916,0.06255
30629,104508,Wyoming,Cowboys,0.25545,0.75753,0.44666,65.023,109.92711,99.27319,0.35871,0.15132,0.14176,0.05923,0.05443
36046,104375,UNLV,Rebels,0.3081,0.69218,0.49669,64.83,111.81911,104.66554,0.32312,0.14387,0.16009,0.09318,0.12865
27168,104375,UNLV,Rebels,0.33764,0.73239,0.6445,67.696,105.05361,92.77353,0.37313,0.17284,0.1647,0.10648,0.14615
27168,103487,Colorado St.,Rams,0.41221,0.76347,0.50511,63.241,114.93137,100.34548,0.436,0.14269,0.15028,0.07274,0.06352
27249,103984,New Mexico,Lobos,0.34741,0.72492,0.65411,65.186,111.15141,90.66811,0.39463,0.17331,0.18736,0.10459,0.09638
33533,104390,Utah St.,Aggies,0.27273,0.75682,0.61774,67.708,115.04322,102.84931,0.34329,0.15782,0.14278,0.0734,0.08597
27168,103984,New Mexico,Lobos,0.29283,0.72397,0.65755,63.26,105.609,95.16021,0.45675,0.15571,0.17056,0.09824,0.11327
38409,103984,New Mexico,Lobos,0.3167,0.7429,0.51584,71.486,111.87045,98.09995,0.36715,0.13545,0.18367,0.12135,0.13854
30629,103362,Boise St.,Broncos,0.30624,0.77919,0.46996,63.734,105.96093,94.47333,0.34974,0.16103,0.18245,0.09306,0.09631
33533,104202,San Jose St.,Spartans,0.35368,0.75622,0.49252,61.955,107.77282,105.76519,0.26503,0.15729,0.11608,0.06495,0.11417
38409,104202,San Jose St.,Spartans,0.28007,0.68946,0.5073,65.917,108.28447,110.12852,0.30662,0.14989,0.14102,0.08927,0.07922
41097,104375,UNLV,Rebels,0.30876,0.68245,0.51287,69.257,112.69522,111.9197,0.39903,0.1493,0.15622,0.10834,0.13255
36046,104390,Utah St.,Aggies,0.28645,0.73642,0.57257,68.009,115.47688,103.42388,0.38458,0.13921,0.15076,0.09866,0.11255
27249,104375,UNLV,Rebels,0.32824,0.70379,0.65393,68.173,109.97776,94.99015,0.35597,0.16345,0.19057,0.12309,0.12537
36046,103984,New Mexico,Lobos,0.33382,0.73202,0.4911,71.071,113.9709,99.47049,0.3312,0.11854,0.17152,0.12195,0.13175
41097,104390,Utah St.,Aggies,0.32881,0.67701,0.60594,67.044,122.13291,105.12183,0.37982,0.13203,0.17624,0.12877,0.08718
27043,104199,San Diego St.,Aztecs,0.36719,0.70728,0.40779,62.742,111.23768,90.22124,0.44898,0.12858,0.18414,0.12069,0.14077
36046,103487,Colorado St.,Rams,0.25044,0.73424,0.66122,65.456,114.08583,102.07458,0.31719,0.14017,0.15228,0.09542,0.08395
38409,103487,Colorado St.,Rams,0.27037,0.74204,0.62329,65.076,114.35823,102.36054,0.31613,0.15404,0.14796,0.07794,0.07882
30629,103631,Fresno St.,Bulldogs,0.2786,0.77191,0.50409,61.275,106.23018,95.31307,0.31106,0.1558,0.17655,0.09785,0.09361
41097,103984,New Mexico,Lobos,0.30769,0.72583,0.53816,69.231,117.27272,102.43796,0.35851,0.12959,0.1699,0.11594,0.09507
38409,103362,Boise St.,Broncos,0.32994,0.77496,0.56054,64.812,116.5352,102.94497,0.37711,0.14333,0.14932,0.08686,0.07578
41097,103979,Nevada,Wolf Pack,0.3222,0.73095,0.57589,65.304,114.86832,108.08974,0.44788,0.12855,0.15139,0.09904,0.1182
36046,104199,San Diego St.,Aztecs,0.33231,0.71929,0.50419,65.558,111.16438,100.01551,0.36179,0.1412,0.15991,0.11129,0.1192
33533,104199,San Diego St.,Aztecs,0.31886,0.74157,0.51116,65.195,108.44545,96.72161,0.32741,0.14931,0.17182,0.10268,0.11715
27043,103631,Fresno St.,Bulldogs,0.26632,0.68301,0.49474,64.956,109.87586,106.46765,0.40737,0.13343,0.14509,0.09753,0.11887
27693,103777,LIU,Sharks,0.32922,0.71538,0.61169,73.153,101.1581,99.71515,0.31169,0.16472,0.1852,0.11571,0.09705
27693,103896,Merrimack,Warriors,0.2084,0.68354,0.4977,66.893,98.39679,98.97414,0.31024,0.18229,0.18916,0.11884,0.10149
