isOffense,competitionId,teamId,teamMarket,teamName,pfPct,freqChncTr,atr2FgPct,atr2FgaFreq,paint2FgPct,paint2FgaFreq,mid2FgPct,mid2FgaFreq,lane2FgaFreq,lane2FgPct,fga3Rate,fg3Pct
False,38409,103382,Bucknell,Bison,0.2647,0.1335,0.6576,0.228,0.412,0.2322,0.3411,0.1334,0.4602,0.5337,0.40641,0.34733
False,27693,103382,Bucknell,Bison,0.243,0.1334,0.6161,0.3001,0.3649,0.2105,0.3158,0.1622,0.5107,0.5125,0.32717,0.36957
False,36046,103382,Bucknell,Bison,0.2548,0.1383,0.6563,0.2622,0.4035,0.1895,0.3276,0.1267,0.4517,0.5502,0.42163,0.32383
True,36046,103382,Bucknell,Bison,0.2668,0.0972,0.628,0.287,0.3903,0.1751,0.3121,0.0887,0.4621,0.5379,0.44915,0.33836
False,27693,103549,Duke,Blue Devils,0.2196,0.1671,0.6565,0.3341,0.3443,0.1784,0.3628,0.1652,0.5124,0.5478,0.32237,0.35601
True,27693,103549,Duke,Blue Devils,0.2487,0.1617,0.6787,0.3009,0.3956,0.1521,0.4219,0.1602,0.453,0.5836,0.38675,0.3514
True,33533,103549,Duke,Blue Devils,0.2368,0.1258,0.6449,0.333,0.4047,0.1848,0.3396,0.1293,0.5179,0.5592,0.3528,0.33516
False,33533,103549,Duke,Blue Devils,0.2536,0.1329,0.6041,0.2843,0.3451,0.191,0.3543,0.1684,0.4752,0.5,0.35642,0.30499
False,36046,103549,Duke,Blue Devils,0.2443,0.1299,0.6218,0.2856,0.3537,0.1995,0.4261,0.1679,0.4852,0.5115,0.34696,0.31837
True,36046,103549,Duke,Blue Devils,0.241,0.1426,0.6514,0.3205,0.424,0.2088,0.3842,0.0961,0.5294,0.5617,0.37453,0.37674
False,41097,103549,Duke,Blue Devils,0.2768,0.1216,0.5868,0.2512,0.3773,0.1739,0.3394,0.1245,0.4252,0.5011,0.45034,0.30639
True,41097,103549,Duke,Blue Devils,0.2362,0.1442,0.6803,0.3658,0.4706,0.1547,0.4124,0.0441,0.5205,0.618,0.4354,0.34692
True,38409,103549,Duke,Blue Devils,0.2434,0.153,0.6684,0.3294,0.4589,0.1542,0.4259,0.0708,0.4836,0.6016,0.44561,0.38627
False,38409,103549,Duke,Blue Devils,0.2548,0.1206,0.5759,0.2505,0.3527,0.1959,0.3033,0.1701,0.4464,0.478,0.38347,0.31129
False,30629,103549,Duke,Blue Devils,0.2334,0.1314,0.6154,0.2693,0.3694,0.2364,0.3546,0.1592,0.5057,0.5004,0.33509,0.32121
True,30629,103549,Duke,Blue Devils,0.2029,0.1518,0.7192,0.3203,0.4353,0.1901,0.3578,0.1328,0.5104,0.6135,0.35681,0.36623
False,27693,103434,Central Conn. St.,Blue Devils,0.2276,0.2042,0.6473,0.3421,0.4608,0.1619,0.3462,0.1032,0.504,0.5874,0.39286,0.35152
True,27693,103434,Central Conn. St.,Blue Devils,0.2418,0.1829,0.5836,0.2675,0.413,0.2008,0.4084,0.1553,0.4683,0.5104,0.37642,0.32397
False,41097,103434,Central Conn. St.,Blue Devils,0.2446,0.1386,0.5624,0.3439,0.4097,0.1605,0.4094,0.0953,0.5045,0.5138,0.40022,0.32869
True,41097,103434,Central Conn. St.,Blue Devils,0.2112,0.1185,0.6509,0.311,0.4595,0.1813,0.3593,0.1585,0.4924,0.5805,0.34918,0.36807
True,33533,103434,Central Conn. St.,Blue Devils,0.2161,0.1105,0.6163,0.2684,0.4063,0.222,0.324,0.1531,0.4904,0.5212,0.35646,0.32784
True,30629,103434,Central Conn. St.,Blue Devils,0.2448,0.1187,0.5313,0.2638,0.3576,0.188,0.3309,0.1567,0.4519,0.459,0.39145,0.34207
False,36046,103434,Central Conn. St.,Blue Devils,0.2342,0.1415,0.5641,0.3361,0.3746,0.1918,0.3455,0.1216,0.5279,0.4953,0.35047,0.33912
True,36046,103434,Central Conn. St.,Blue Devils,0.203,0.1654,0.6455,0.3326,0.4383,0.1713,0.3279,0.1374,0.5039,0.5751,0.35873,0.32248
False,38409,103434,Central Conn. St.,Blue Devils,0.2008,0.1227,0.5352,0.3266,0.4291,0.1582,0.4074,0.101,0.4848,0.5006,0.41422,0.30839
True,38409,103434,Central Conn. St.,Blue Devils,0.1713,0.1586,0.6576,0.3404,0.4786,0.1533,0.3727,0.1483,0.4937,0.602,0.35796,0.34557
False,30629,103434,Central Conn. St.,Blue Devils,0.2324,0.1753,0.6407,0.3228,0.4722,0.1772,0.3112,0.1072,0.5,0.581,0.39278,0.34819
False,33533,103434,Central Conn. St.,Blue Devils,0.2108,0.1525,0.6058,0.3012,0.4133,0.2135,0.3961,0.1127,0.5147,0.5259,0.37255,0.3538
False,27693,104037,Ohio,Bobcats,0.2511,0.1661,0.6424,0.3008,0.3884,0.1713,0.3098,0.1302,0.472,0.5502,0.39774,0.34164
True,27693,104037,Ohio,Bobcats,0.2238,0.1403,0.6673,0.3347,0.4808,0.1776,0.3714,0.0956,0.5123,0.6027,0.39208,0.35192
True,30629,104037,Ohio,Bobcats,0.2101,0.1458,0.6425,0.2989,0.3564,0.1782,0.3099,0.0699,0.4771,0.5356,0.45298,0.33587
False,30629,104037,Ohio,Bobcats,0.2654,0.1521,0.6627,0.2633,0.4278,0.1965,0.3987,0.1634,0.4598,0.5623,0.37677,0.31102
False,33533,104037,Ohio,Bobcats,0.2358,0.1442,0.6312,0.3018,0.4183,0.1869,0.361,0.1247,0.4886,0.5498,0.38665,0.34003
True,33533,104037,Ohio,Bobcats,0.2578,0.1742,0.6067,0.334,0.4236,0.1934,0.3424,0.0892,0.5274,0.5395,0.38342,0.37295
True,36046,104037,Ohio,Bobcats,0.2514,0.1771,0.6456,0.3181,0.4011,0.1756,0.326,0.0911,0.4937,0.5586,0.4152,0.35636
False,36046,104037,Ohio,Bobcats,0.2505,0.1349,0.5797,0.3099,0.388,0.2017,0.367,0.1145,0.5116,0.5041,0.37395,0.33427
True,38409,104037,Ohio,Bobcats,0.2471,0.2185,0.6528,0.3264,0.4227,0.189,0.3937,0.0836,0.5154,0.5684,0.40104,0.35807
False,38409,104037,Ohio,Bobcats,0.2595,0.1505,0.6009,0.3426,0.4148,0.2059,0.3544,0.1241,0.5485,0.531,0.3274,0.3712
False,41097,104037,Ohio,Bobcats,0.2773,0.1508,0.6216,0.3066,0.4481,0.2378,0.3538,0.1113,0.5444,0.5458,0.34436,0.3628
True,41097,104037,Ohio,Bobcats,0.2575,0.1621,0.6506,0.2808,0.5221,0.2239,0.3874,0.1159,0.5047,0.5936,0.37944,0.30812
True,27693,104323,Texas St.,Bobcats,0.2623,0.1244,0.6178,0.2807,0.429,0.2278,0.398,0.2234,0.5084,0.5332,0.26819,0.38082
False,27693,104323,Texas St.,Bobcats,0.2511,0.1635,0.6019,0.2543,0.4137,0.1954,0.3175,0.1484,0.4498,0.5201,0.40188,0.34961
True,30629,104323,Texas St.,Bobcats,0.2645,0.147,0.6264,0.2744,0.4111,0.2144,0.4268,0.205,0.4888,0.532,0.30625,0.37347
False,30629,104323,Texas St.,Bobcats,0.2666,0.1557,0.5685,0.2897,0.4257,0.2004,0.3333,0.121,0.4901,0.5101,0.38889,0.33503
True,41097,104323,Texas St.,Bobcats,0.2677,0.1727,0.6204,0.3868,0.4379,0.1658,0.3713,0.1999,0.5525,0.5657,0.24756,0.33042
False,41097,104323,Texas St.,Bobcats,0.2426,0.1594,0.6216,0.3534,0.3784,0.1685,0.2955,0.1002,0.5219,0.5431,0.37792,0.34639
True,38409,104323,Texas St.,Bobcats,0.2711,0.1521,0.6286,0.3184,0.4376,0.2531,0.3392,0.1514,0.5714,0.544,0.27715,0.3668
False,38409,104323,Texas St.,Bobcats,0.2581,0.1612,0.593,0.282,0.3875,0.2454,0.3383,0.1098,0.5273,0.4974,0.36284,0.36145
False,33533,104323,Texas St.,Bobcats,0.2629,0.155,0.6007,0.3257,0.4011,0.2023,0.3426,0.1395,0.5281,0.5242,0.33241,0.3612
True,33533,104323,Texas St.,Bobcats,0.2836,0.134,0.6026,0.3227,0.4545,0.2179,0.3447,0.1981,0.5407,0.5429,0.26121,0.30739
False,36046,104323,Texas St.,Bobcats,0.2625,0.167,0.5868,0.3096,0.4478,0.2206,0.3664,0.1187,0.5302,0.529,0.35107,0.3207
True,36046,104323,Texas St.,Bobcats,0.2608,0.1652,0.6025,0.3214,0.4278,0.2822,0.3289,0.1514,0.6036,0.5208,0.24497,0.32649
True,27693,103941,Montana St.,Bobcats,0.2703,0.1445,0.6594,0.2827,0.4312,0.2519,0.3547,0.1325,0.5347,0.5519,0.33282,0.3287
False,27693,103941,Montana St.,Bobcats,0.2954,0.1254,0.6699,0.2392,0.3932,0.2283,0.3122,0.1463,0.4675,0.5348,0.38622,0.34469
True,41097,103941,Montana St.,Bobcats,0.2358,0.1383,0.644,0.2343,0.4921,0.2019,0.4348,0.11,0.4362,0.5737,0.45377,0.37119
False,41097,103941,Montana St.,Bobcats,0.2452,0.1336,0.5836,0.3332,0.4398,0.2314,0.4222,0.0964,0.5645,0.5247,0.33905,0.33333
False,38409,103941,Montana St.,Bobcats,0.2491,0.136,0.6232,0.3255,0.3931,0.228,0.3603,0.1295,0.5535,0.5284,0.31709,0.29917
True,38409,103941,Montana St.,Bobcats,0.2445,0.1447,0.6421,0.2666,0.4823,0.2001,0.3978,0.1014,0.4667,0.5736,0.43184,0.34091
False,33533,103941,Montana St.,Bobcats,0.3058,0.1491,0.6034,0.2515,0.4295,0.2557,0.3636,0.1459,0.5072,0.5157,0.34695,0.33945
True,33533,103941,Montana St.,Bobcats,0.2737,0.1515,0.6764,0.2916,0.4436,0.2127,0.4028,0.1535,0.5043,0.5782,0.34222,0.33645
False,30629,103941,Montana St.,Bobcats,0.2895,0.1314,0.6128,0.2616,0.4074,0.2336,0.3712,0.1522,0.4952,0.5159,0.35267,0.329
True,30629,103941,Montana St.,Bobcats,0.2654,0.1356,0.6746,0.2787,0.4418,0.2331,0.3901,0.1142,0.5118,0.5686,0.37398,0.36712
False,36046,103941,Montana St.,Bobcats,0.247,0.1487,0.6722,0.302,0.4571,0.233,0.3454,0.1245,0.535,0.5785,0.3405,0.3348
True,36046,103941,Montana St.,Bobcats,0.2664,0.1587,0.6893,0.2416,0.4405,0.1963,0.4232,0.1327,0.4379,0.5778,0.42942,0.36921
True,27693,104120,Quinnipiac,Bobcats,0.2668,0.1495,0.5423,0.3386,0.3768,0.1645,0.2596,0.0827,0.5032,0.4882,0.41415,0.32438
False,27693,104120,Quinnipiac,Bobcats,0.256,0.1881,0.5195,0.301,0.3882,0.1872,0.3436,0.1667,0.4883,0.4692,0.34508,0.3
True,30629,104120,Quinnipiac,Bobcats,0.2456,0.1478,0.5847,0.3,0.4207,0.1896,0.3459,0.0727,0.4896,0.5212,0.4377,0.34457
True,41097,104120,Quinnipiac,Bobcats,0.2374,0.1779,0.5904,0.3533,0.3654,0.1502,0.3077,0.1557,0.5035,0.5233,0.34082,0.34553
True,38409,104120,Quinnipiac,Bobcats,0.2335,0.183,0.586,0.3672,0.3939,0.1303,0.3865,0.1239,0.4975,0.5357,0.37858,0.29596
True,33533,104120,Quinnipiac,Bobcats,0.2394,0.1427,0.5666,0.2951,0.4355,0.2154,0.314,0.1085,0.5105,0.5113,0.38103,0.36176
True,36046,104120,Quinnipiac,Bobcats,0.231,0.1667,0.6243,0.3351,0.3826,0.2039,0.35,0.1149,0.539,0.5329,0.3461,0.35131
False,30629,104120,Quinnipiac,Bobcats,0.2181,0.1485,0.5717,0.2446,0.4541,0.2176,0.3586,0.1641,0.4622,0.5164,0.37365,0.36416
False,33533,104120,Quinnipiac,Bobcats,0.2508,0.1323,0.5974,0.2406,0.4608,0.2102,0.3662,0.1829,0.4508,0.5337,0.36631,0.31646
False,41097,104120,Quinnipiac,Bobcats,0.2383,0.1413,0.5597,0.3466,0.3853,0.1759,0.3433,0.1205,0.5225,0.501,0.35696,0.34058
False,38409,104120,Quinnipiac,Bobcats,0.2275,0.153,0.5246,0.3649,0.4073,0.1371,0.3457,0.1211,0.502,0.4926,0.37687,0.35317
False,36046,104120,Quinnipiac,Bobcats,0.2226,0.146,0.571,0.3057,0.4071,0.1895,0.3405,0.1345,0.4952,0.5083,0.3703,0.33464
True,27693,103369,Bradley,Braves,0.2446,0.1459,0.614,0.259,0.4412,0.2048,0.3846,0.188,0.4639,0.5377,0.34819,0.30796
False,27693,103369,Bradley,Braves,0.1856,0.1324,0.5578,0.2451,0.3421,0.1872,0.3274,0.1392,0.4323,0.4644,0.42857,0.37069
True,30629,103369,Bradley,Braves,0.2539,0.1607,0.618,0.3381,0.3794,0.1619,0.377,0.1051,0.5,0.5408,0.39495,0.34302
False,30629,103369,Bradley,Braves,0.236,0.1333,0.5553,0.3047,0.4019,0.187,0.3053,0.1337,0.4917,0.497,0.37456,0.31122
True,33533,103369,Bradley,Braves,0.2484,0.1415,0.6403,0.2991,0.4777,0.1916,0.3291,0.1192,0.4907,0.5768,0.39015,0.35567
False,33533,103369,Bradley,Braves,0.244,0.1225,0.5556,0.3072,0.3889,0.192,0.3224,0.1141,0.4992,0.4915,0.38667,0.31862
False,36046,103369,Bradley,Braves,0.2319,0.1313,0.5592,0.3284,0.3653,0.1708,0.3391,0.1176,0.4992,0.4928,0.38312,0.3271
True,36046,103369,Bradley,Braves,0.2487,0.1468,0.6679,0.2756,0.4491,0.1671,0.4265,0.1396,0.4427,0.5853,0.41771,0.36647
True,38409,103369,Bradley,Braves,0.2533,0.1402,0.6829,0.2393,0.4785,0.1921,0.4078,0.1372,0.4314,0.5919,0.43142,0.39797
False,38409,103369,Bradley,Braves,0.2594,0.1286,0.5975,0.2643,0.3728,0.2156,0.3184,0.095,0.4799,0.4966,0.42506,0.32036
False,41097,103369,Bradley,Braves,0.2667,0.1341,0.6224,0.2743,0.426,0.2072,0.4072,0.1168,0.4815,0.5379,0.40169,0.36447
True,41097,103369,Bradley,Braves,0.2719,0.1397,0.6195,0.2922,0.3883,0.1938,0.344,0.1072,0.486,0.5273,0.40679,0.35792
True,27693,103278,Alcorn,Braves,0.2919,0.1872,0.5841,0.2309,0.3926,0.1758,0.3506,0.2492,0.4067,0.5013,0.34412,0.27586
False,27693,103278,Alcorn,Braves,0.2587,0.2344,0.708,0.3262,0.475,0.1429,0.4615,0.1393,0.469,0.6371,0.39167,0.37386
True,30629,103278,Alcorn,Braves,0.2573,0.1654,0.6011,0.2607,0.3769,0.2226,0.2943,0.2309,0.4834,0.4978,0.28571,0.30825
False,30629,103278,Alcorn,Braves,0.2555,0.2062,0.6882,0.3044,0.4149,0.1759,0.3698,0.1401,0.4803,0.5881,0.37956,0.33846
True,33533,103278,Alcorn,Braves,0.2855,0.1754,0.6272,0.2654,0.4094,0.2257,0.2881,0.2139,0.4911,0.5271,0.29502,0.29317
True,38409,103278,Alcorn,Braves,0.2571,0.1829,0.6335,0.2721,0.354,0.2276,0.3278,0.2045,0.4997,0.5062,0.29577,0.3181
False,33533,103278,Alcorn,Braves,0.2639,0.1812,0.6976,0.2648,0.4777,0.1835,0.3013,0.1507,0.4483,0.6076,0.40101,0.32233
True,41097,103278,Alcorn,Braves,0.2586,0.1704,0.6078,0.3115,0.3724,0.2113,0.2852,0.1409,0.5228,0.5126,0.33627,0.33388
True,36046,103278,Alcorn,Braves,0.2655,0.1868,0.6037,0.3204,0.3825,0.1977,0.385,0.2161,0.5181,0.5193,0.2658,0.3374
False,38409,103278,Alcorn,Braves,0.2397,0.1918,0.6618,0.3117,0.4254,0.1536,0.3264,0.0825,0.4653,0.5837,0.45215,0.34094
False,36046,103278,Alcorn,Braves,0.2678,0.1931,0.645,0.3053,0.4391,0.1265,0.3447,0.1133,0.4318,0.5847,0.4549,0.37606
False,41097,103278,Alcorn,Braves,0.2257,0.2015,0.6953,0.3832,0.4545,0.1665,0.3478,0.0995,0.5497,0.6224,0.35081,0.32974
True,27693,104454,Western Mich.,Broncos,0.2455,0.1287,0.6835,0.2411,0.369,0.235,0.3842,0.1535,0.4761,0.5282,0.37034,0.33021
False,27693,104454,Western Mich.,Broncos,0.2334,0.1725,0.681,0.2525,0.4198,0.2029,0.3478,0.1603,0.4555,0.5646,0.3842,0.31452
False,30629,104454,Western Mich.,Broncos,0.2209,0.1575,0.666,0.2714,0.4974,0.2128,0.3507,0.1145,0.4843,0.5919,0.40119,0.33018
True,30629,104454,Western Mich.,Broncos,0.2551,0.1451,0.6146,0.2287,0.422,0.2143,0.3743,0.1031,0.443,0.5215,0.45392,0.33249
False,33533,104454,Western Mich.,Broncos,0.2446,0.1313,0.6522,0.2982,0.4424,0.186,0.3529,0.115,0.4842,0.5716,0.40079,0.36146
True,33533,104454,Western Mich.,Broncos,0.2569,0.168,0.6056,0.2549,0.4448,0.194,0.4,0.1346,0.4489,0.5361,0.41648,0.32982
True,36046,104454,Western Mich.,Broncos,0.2519,0.1771,0.6513,0.249,0.4043,0.2186,0.3542,0.1417,0.4676,0.5358,0.39069,0.33869
False,36046,104454,Western Mich.,Broncos,0.2583,0.1456,0.6336,0.287,0.4286,0.2104,0.3462,0.1212,0.4974,0.5469,0.38135,0.34103
False,38409,104454,Western Mich.,Broncos,0.2532,0.1722,0.6383,0.3226,0.4841,0.1688,0.3533,0.0989,0.4914,0.5853,0.40968,0.35302
True,38409,104454,Western Mich.,Broncos,0.2633,0.177,0.5937,0.3347,0.4214,0.2107,0.3566,0.1224,0.5454,0.5271,0.33216,0.28701
True,41097,104454,Western Mich.,Broncos,0.2724,0.1794,0.5832,0.315,0.3914,0.2015,0.4106,0.1329,0.5165,0.5084,0.35062,0.35131
False,41097,104454,Western Mich.,Broncos,0.2526,0.1608,0.6239,0.3174,0.4966,0.1574,0.3252,0.0884,0.4748,0.5817,0.43679,0.35652
False,27693,103362,Boise St.,Broncos,0.2795,0.1344,0.6528,0.272,0.3722,0.1946,0.3547,0.1864,0.4666,0.5358,0.34698,0.33031
True,27693,103362,Boise St.,Broncos,0.2474,0.1745,0.7007,0.2576,0.4508,0.1928,0.327,0.161,0.4504,0.5938,0.38862,0.34646
False,30629,103362,Boise St.,Broncos,0.2979,0.1282,0.6558,0.2491,0.3898,0.242,0.3463,0.1806,0.4911,0.5247,0.3283,0.32677
True,30629,103362,Boise St.,Broncos,0.2331,0.14,0.659,0.2733,0.3925,0.2094,0.3699,0.1288,0.4827,0.5434,0.38848,0.34636
True,33533,103362,Boise St.,Broncos,0.2469,0.1213,0.6554,0.259,0.4455,0.2224,0.3382,0.1404,0.4814,0.5584,0.37822,0.36153
False,33533,103362,Boise St.,Broncos,0.2531,0.1241,0.6287,0.2592,0.4,0.2225,0.3228,0.1474,0.4816,0.5231,0.37093,0.31102
True,36046,103362,Boise St.,Broncos,0.2528,0.1236,0.6376,0.3116,0.3971,0.2133,0.3867,0.0784,0.5248,0.5398,0.39676,0.33992
False,36046,103362,Boise St.,Broncos,0.2648,0.1442,0.6473,0.2745,0.455,0.2079,0.3444,0.1485,0.4824,0.5644,0.36909,0.30999
True,38409,103362,Boise St.,Broncos,0.2465,0.1383,0.6782,0.3211,0.4726,0.1849,0.3311,0.0715,0.506,0.6031,0.4225,0.31657
False,38409,103362,Boise St.,Broncos,0.2785,0.125,0.6499,0.2733,0.3937,0.2169,0.3203,0.1379,0.4902,0.5365,0.37193,0.3496
False,41097,103362,Boise St.,Broncos,0.2956,0.1314,0.653,0.2911,0.4209,0.2129,0.4304,0.1249,0.5041,0.555,0.37099,0.347
True,41097,103362,Boise St.,Broncos,0.2544,0.1437,0.6303,0.3131,0.4348,0.1902,0.379,0.0684,0.5033,0.5564,0.42834,0.34234
True,27693,104203,Santa Clara,Broncos,0.253,0.1573,0.6276,0.3042,0.3808,0.2507,0.3929,0.1249,0.5549,0.5161,0.32025,0.30641
False,33533,104203,Santa Clara,Broncos,0.2519,0.1354,0.5777,0.3325,0.3787,0.1526,0.3478,0.1282,0.485,0.5152,0.38672,0.35256
True,33533,104203,Santa Clara,Broncos,0.2249,0.1784,0.6055,0.3531,0.3715,0.1648,0.3478,0.1173,0.5179,0.531,0.3648,0.37063
False,36046,104203,Santa Clara,Broncos,0.2585,0.1364,0.5549,0.3579,0.4245,0.1401,0.384,0.1326,0.498,0.5182,0.36946,0.31378
True,36046,104203,Santa Clara,Broncos,0.2581,0.1582,0.62,0.3528,0.4406,0.1442,0.3491,0.1169,0.497,0.568,0.38609,0.35379
False,30629,104203,Santa Clara,Broncos,0.2335,0.1096,0.5925,0.3453,0.3512,0.1779,0.3165,0.1507,0.5231,0.5105,0.32618,0.34795
True,38409,104203,Santa Clara,Broncos,0.2361,0.1577,0.6136,0.4069,0.3319,0.1091,0.4186,0.0205,0.516,0.554,0.46355,0.38232
False,38409,104203,Santa Clara,Broncos,0.2268,0.1309,0.605,0.3363,0.4146,0.1549,0.3668,0.1123,0.4912,0.5449,0.39657,0.31273
False,41097,104203,Santa Clara,Broncos,0.2256,0.1557,0.6361,0.3797,0.4209,0.1423,0.2652,0.0926,0.522,0.5775,0.38536,0.32802
True,41097,104203,Santa Clara,Broncos,0.2859,0.163,0.6576,0.3051,0.4452,0.1844,0.4559,0.0597,0.4895,0.5776,0.45083,0.34664
True,30629,104203,Santa Clara,Broncos,0.2136,0.1743,0.6372,0.4034,0.3994,0.1698,0.3606,0.1061,0.5732,0.5667,0.32075,0.37838
False,27693,104203,Santa Clara,Broncos,0.3047,0.1438,0.6282,0.2574,0.3589,0.2368,0.3543,0.1444,0.4942,0.4992,0.36139,0.3242
True,38409,104360,UCLA,Bruins,0.2665,0.1268,0.6856,0.2061,0.4988,0.2128,0.4057,0.2163,0.4189,0.5907,0.3648,0.35245
False,38409,104360,UCLA,Bruins,0.2688,0.1339,0.6785,0.2079,0.4515,0.2221,0.3128,0.1195,0.43,0.5613,0.45042,0.3283
False,41097,104360,UCLA,Bruins,0.2749,0.1334,0.6456,0.2344,0.4691,0.1919,0.3765,0.1261,0.4263,0.5661,0.44758,0.32044
True,41097,104360,UCLA,Bruins,0.2633,0.1348,0.65,0.2189,0.4814,0.2304,0.4015,0.1956,0.4493,0.5636,0.35507,0.37936
False,30629,103335,Belmont,Bruins,0.2064,0.1415,0.5992,0.2618,0.4347,0.2231,0.3532,0.1155,0.4849,0.5235,0.39958,0.33687
True,30629,103335,Belmont,Bruins,0.197,0.1959,0.7002,0.3249,0.538,0.1869,0.3465,0.0532,0.5118,0.6409,0.43497,0.33172
False,27693,103335,Belmont,Bruins,0.2326,0.1493,0.6325,0.2583,0.3909,0.2429,0.2879,0.1221,0.5012,0.5154,0.3767,0.33879
True,27693,103335,Belmont,Bruins,0.1989,0.1977,0.7104,0.3441,0.4913,0.1788,0.3684,0.047,0.5229,0.6355,0.43007,0.3482
True,36046,104360,UCLA,Bruins,0.2919,0.1116,0.6225,0.2198,0.4225,0.2445,0.3349,0.233,0.4643,0.5172,0.30275,0.33212
False,36046,104360,UCLA,Bruins,0.2909,0.1453,0.6212,0.2267,0.4028,0.2061,0.4156,0.1391,0.4327,0.5172,0.42816,0.33289
True,27693,104360,UCLA,Bruins,0.2435,0.1115,0.6039,0.2749,0.4194,0.1941,0.4486,0.2151,0.469,0.5276,0.3159,0.37201
False,27693,104360,UCLA,Bruins,0.2734,0.1362,0.6186,0.3026,0.3864,0.1872,0.4066,0.1331,0.4898,0.5299,0.37714,0.33675
True,30629,104360,UCLA,Bruins,0.2389,0.127,0.6442,0.2421,0.4047,0.2174,0.4196,0.2286,0.4595,0.5309,0.31192,0.35373
False,30629,104360,UCLA,Bruins,0.2557,0.1346,0.5929,0.2736,0.3902,0.1987,0.3624,0.1473,0.4723,0.5076,0.38039,0.32119
True,33533,104360,UCLA,Bruins,0.2353,0.1492,0.6838,0.2606,0.4064,0.2379,0.3979,0.2116,0.4984,0.5514,0.28998,0.34869
False,33533,104360,UCLA,Bruins,0.2497,0.1527,0.611,0.2374,0.3702,0.2224,0.3927,0.1521,0.4598,0.4945,0.38805,0.31048
True,33533,103335,Belmont,Bruins,0.228,0.1677,0.6387,0.2881,0.4527,0.1835,0.3879,0.1125,0.4716,0.5663,0.41588,0.38812
False,33533,103335,Belmont,Bruins,0.2184,0.136,0.6409,0.3203,0.3895,0.2317,0.3039,0.1077,0.552,0.5354,0.34037,0.35659
False,36046,103335,Belmont,Bruins,0.2307,0.1444,0.6748,0.2574,0.4158,0.2443,0.3744,0.0982,0.5017,0.5487,0.4001,0.32527
True,36046,103335,Belmont,Bruins,0.2179,0.1584,0.6798,0.261,0.4766,0.2207,0.3763,0.1001,0.4817,0.5867,0.41826,0.37115
True,38409,103335,Belmont,Bruins,0.224,0.1579,0.6811,0.2268,0.4356,0.2484,0.3926,0.0802,0.4752,0.5528,0.44466,0.38385
False,38409,103335,Belmont,Bruins,0.2254,0.1343,0.705,0.2394,0.4488,0.2544,0.3562,0.0731,0.4937,0.573,0.43315,0.34682
True,41097,103335,Belmont,Bruins,0.254,0.148,0.7178,0.2855,0.5039,0.2044,0.4022,0.0491,0.4899,0.6285,0.46105,0.40394
False,41097,103335,Belmont,Bruins,0.2509,0.1317,0.6519,0.2095,0.3629,0.2038,0.3622,0.0957,0.4133,0.5094,0.49095,0.33614
False,27693,103446,Charleston So.,Buccaneers,0.256,0.1881,0.673,0.3049,0.3831,0.1946,0.2653,0.1423,0.4995,0.5601,0.35818,0.32973
True,27693,103446,Charleston So.,Buccaneers,0.2602,0.1587,0.6174,0.2381,0.3874,0.1977,0.2986,0.1491,0.4358,0.5131,0.41511,0.31671
False,30629,103446,Charleston So.,Buccaneers,0.2416,0.1648,0.6775,0.3016,0.4329,0.1783,0.3626,0.1424,0.4799,0.5866,0.37772,0.34676
True,30629,103446,Charleston So.,Buccaneers,0.2302,0.1744,0.6255,0.2831,0.3862,0.1585,0.2789,0.1038,0.4415,0.5396,0.45464,0.30769
False,33533,103446,Charleston So.,Buccaneers,0.2312,0.1551,0.6893,0.3042,0.3898,0.1849,0.3122,0.1116,0.4891,0.5761,0.39929,0.35503
True,33533,103446,Charleston So.,Buccaneers,0.2718,0.1355,0.6475,0.271,0.3676,0.1782,0.424,0.1571,0.4492,0.5365,0.39367,0.33992
True,36046,103446,Charleston So.,Buccaneers,0.2549,0.1289,0.5837,0.2351,0.422,0.2264,0.3488,0.1743,0.4615,0.5044,0.36422,0.33068
False,36046,103446,Charleston So.,Buccaneers,0.2345,0.1659,0.6497,0.2958,0.4213,0.2407,0.3978,0.1499,0.5365,0.5472,0.31365,0.31083
True,38409,103446,Charleston So.,Buccaneers,0.252,0.1423,0.6027,0.3313,0.4079,0.1952,0.3444,0.0498,0.5265,0.5305,0.42367,0.30418
False,38409,103446,Charleston So.,Buccaneers,0.2867,0.1453,0.6471,0.3407,0.4406,0.2066,0.4465,0.1627,0.5473,0.5692,0.29003,0.33333
False,41097,103446,Charleston So.,Buccaneers,0.2338,0.1717,0.5769,0.2622,0.4322,0.2589,0.3276,0.165,0.5211,0.505,0.31389,0.30514
True,41097,103446,Charleston So.,Buccaneers,0.2913,0.1734,0.6395,0.268,0.4849,0.1772,0.3494,0.0403,0.4451,0.578,0.51456,0.36132
True,27693,103551,ETSU,Buccaneers,0.256,0.1561,0.619,0.3168,0.4041,0.1224,0.328,0.1559,0.4392,0.5592,0.40486,0.37474
False,27693,103551,ETSU,Buccaneers,0.2466,0.1338,0.5983,0.3044,0.368,0.1084,0.3239,0.1232,0.4128,0.5378,0.46401,0.34206
True,30629,103551,ETSU,Buccaneers,0.2264,0.177,0.6722,0.2827,0.3448,0.1661,0.3774,0.1338,0.4487,0.551,0.41749,0.35037
False,30629,103551,ETSU,Buccaneers,0.2245,0.1381,0.6359,0.2982,0.4361,0.1409,0.4118,0.099,0.4391,0.5718,0.46186,0.33945
