key,tables,isKeeper,label1,label2,label3,label4,shortDesc,sign,unit,tipTitle,mainTip,teamTip,playerTip,isLabeled
fga3Pg,"pas,tas,taps,paps",TRUE,3PA/G,3PA/G,3PAs / Game,3-Point Field Goal Attempts / Game,NA,pos,num,3-Point Field Goal Attempts / Game,The number of 3-point field goal attempts per game.,NA,NA,TRUE
fga3Rate,"pps,pgps,tpcs,tgs,pas,tssc,tas,tgcs,tps,pgs,taps,paps,tass,lu,tgps,oo",TRUE,3PAr,3PAr,3-Point Att Rate,Three Point Attempt Rate,NA,pos,pct,3-Point Attempt Rate,NA,Percentage of the team's field goal attempts that were 3-point field goal attempts.,Percentage of the player's field goal attempts that were 3-point field goal attempts.,TRUE
fga3S01,"pgps,taps,paps,tgps",TRUE,3PA,3PA (0-10s),3PAs (0-10 on Shot Clock),3PAs (0-10 on Shot Clock),NA,pos,int,3-Point FGAs with 0 - 10 Seconds Left on Shot Clock,The total number of 3-point field goal attempts taken with 0 - 10 seconds remaining on the shot clock.,NA,NA,TRUE
fga3S12,"pgps,taps,paps,tgps",TRUE,3PA,3PA (10-20s),3PAs (10-20 on Shot Clock),3PAs (10-20 on Shot Clock),NA,pos,int,3-Point FGAs with 10 - 20 Seconds Left on Shot Clock,The total number of 3-point field goal attempts taken with 10 - 20 seconds remaining on the shot clock.,NA,NA,TRUE
fga3S23,"pgps,taps,paps,tgps",TRUE,3PA,3PA (20-30s),3PAs (20-30 on Shot Clock),3PAs (20-30 on Shot Clock),NA,pos,int,3-Point FGAs with 20 - 30 Seconds Left on Shot Clock,The total number of 3-point field goal attempts taken with 20 - 30 seconds remaining on the shot clock.,NA,NA,TRUE
fga3ShotDists,"pgps,taps,paps,tgps",TRUE,Sum Dist,3PA Sum of Dist,Sum of Shot Dist on 3PAs,Sum of All Shot Distances on 3-Point Attempts,NA,pos,num,Sum of All Shot Distances on 3-Point Attempts,Sum of shot distances on all 3-point field goal attemps.,NA,NA,TRUE
fga3Tr,"pgps,taps,paps,tgps",TRUE,3PA,3PA in TR,3PAs in Transition,3P Attempts in Transition Offense,NA,pos,int,3P Attempts in Transition Offense,An estimate of the total number of 3-point field goal attempts taken in the context of transition offense (as opposed to half court or putback).,NA,NA,TRUE
fgaAgst,"pps,tgs,gfl,pas,tssc,tas,tps,pgs,tass,lu,oo",TRUE,oFGA,FGA AGST,Opponent FG Attempts,Opponent Field Goal Attempts,NA,neg,int,Opponent Field Goal Attempts,The total number of field goal attempts taken by the opponent.,NA,NA,TRUE
fgaAvgDist,"pgps,taps,paps,tgps",TRUE,Avg Dist,FGA Avg Dist,Avg Shot Dist on FGAs,Average Shot Distance on Field Goal Attempts,NA,neg,num,Average Shot Distance on Field Goal Attempts,Average shot distance on all field goal attempts. Shot distances are based on scorekeeper-tagged locations and may contain minor shot-location inaccuracies. Heaves (above 35 feet) are removed.,NA,NA,TRUE
fgaBox,"pgps,tgps",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
fgaDiff,"tgs,tssc,tas,tps,tass",TRUE,FGA DIFF,FGA DIFF,FGA Differential,FG Attempt Differential,NA,pos,int,FG Attempt Differential,How many more or fewer field goal attempts the team took compared to their opponent.,NA,NA,TRUE
fgaFreqAllS01,"pgps,taps,paps,tgps",TRUE,FGA%,FGA% (0-10s) A,FGA% (0-10s) % All,FGA% (0-10s) % of all shots,NA,pos,pct,"FGA Freq, 0 - 10 Seconds Left on Shot Clock (% of all shots)",Percentage of all shots that were taken with 0 - 10 seconds remaining on the shot clock.,NA,NA,TRUE
fgaFreqAllS12,"pgps,taps,paps,tgps",TRUE,FGA%,FGA% (10-20s) A,FGA% (10-20s) % All,FGA% (10-20s) % of all shots,NA,pos,pct,"FGA Freq, 10 - 20 Seconds Left on Shot Clock (% of all shots)",Percentage of all shots that were taken with 10 - 20 seconds remaining on the shot clock.,NA,NA,TRUE
fgaFreqAllS23,"pgps,taps,paps,tgps",TRUE,FGA%,FGA% (20-30s) A,FGA% (20-30s) % All,FGA% (20-30s) % of all shots,NA,pos,pct,"FGA Freq, 20 - 30 Seconds Left on Shot Clock (% of all shots)",Percentage of all shots that were taken with 20 - 30 seconds remaining on the shot clock.,NA,NA,TRUE
fgaFreqHc,"pgps,taps,paps,tgps",TRUE,FGA%,FGA% in HC,FGA% in Half Court,FGA% in Half Court Offense,NA,pos,pct,FGA% in Half Court Offense,An estimate of the percentage of all shots that were taken in the context of half court offense (as opposed to transition or putback).,NA,NA,TRUE
fgaFreqPb,"pgps,taps,paps,tgps",TRUE,FGA%,FGA% on PB,FGA% on Putbacks,FGA% on Putbacks,NA,pos,pct,FGA% on Putbacks,An estimate of the percentage of all shots that were taken in the context of putback offense (as opposed to transition or half court).,NA,NA,TRUE
fgaFreqThreesS01,"pgps,taps,paps,tgps",TRUE,FGA%,FGA% (0-10s) 3s,FGA% (0-10s) % 3s,FGA% (0-10s) % of all 3s,NA,pos,pct,"FGA Freq, 0 - 10 Seconds Left on Shot Clock (% of all 3s)",Percentage of all 3s that were taken with 0 - 10 seconds remaining on the shot clock.,NA,NA,TRUE
fgaFreqThreesS12,"pgps,taps,paps,tgps",TRUE,FGA%,FGA% (10-20s) 3s,FGA% (10-20s) % 3s,FGA% (10-20s) % of all 3s,NA,pos,pct,"FGA Freq, 10 - 20 Seconds Left on Shot Clock (% of all 3s)",Percentage of all 3s that were taken with 10 - 20 seconds remaining on the shot clock.,NA,NA,TRUE
fgaFreqThreesS23,"pgps,taps,paps,tgps",TRUE,FGA%,FGA% (20-30s) 3s,FGA% (20-30s) % 3s,FGA% (20-30s) % of all 3s,NA,pos,pct,"FGA Freq, 20 - 30 Seconds Left on Shot Clock (% of all 3s)",Percentage of all 3s that were taken with 20 - 30 seconds remaining on the shot clock.,NA,NA,TRUE
fgaFreqTr,"pgps,taps,paps,tgps",TRUE,FGA%,FGA% in TR,FGA% in Transition,FGA% in Transition Offense,NA,pos,pct,FGA% in Transition Offense,An estimate of the percentage of all shots that were taken in the context of transition offense (as opposed to half court or putback).,NA,NA,TRUE
fgaFreqTwosS01,"pgps,taps,paps,tgps",TRUE,FGA%,FGA% (0-10s) 2s,FGA% (0-10s) % 2s,FGA% (0-10s) % of all 2s,NA,pos,pct,"FGA Freq, 0 - 10 Seconds Left on Shot Clock (% of all 2s)",Percentage of all 2s that were taken with 0 - 10 seconds remaining on the shot clock.,NA,NA,TRUE
fgaFreqTwosS12,"pgps,taps,paps,tgps",TRUE,FGA%,FGA% (10-20s) 2s,FGA% (10-20s) % 2s,FGA% (10-20s) % of all 2s,NA,pos,pct,"FGA Freq, 10 - 20 Seconds Left on Shot Clock (% of all 2s)",Percentage of all 2s that were taken with 10 - 20 seconds remaining on the shot clock.,NA,NA,TRUE
fgaFreqTwosS23,"pgps,taps,paps,tgps",TRUE,FGA%,FGA% (20-30s) 2s,FGA% (20-30s) % 2s,FGA% (20-30s) % of all 2s,NA,pos,pct,"FGA Freq, 20 - 30 Seconds Left on Shot Clock (% of all 2s)",Percentage of all 2s that were taken with 20 - 30 seconds remaining on the shot clock.,NA,NA,TRUE
fgaHc,"pgps,taps,paps,tgps",TRUE,FGA,FGA in HC,FGAs in Half Court,Field Goal Attempts in Half Court Offense,NA,pos,int,Field Goal Attempts in Half Court Offense,An estimate of the total number of field goal attempts taken in the context of half court offense (as opposed to transition or putback).,NA,NA,TRUE
fgaP100,"tas,taps,lu,oo",TRUE,FGA/100,FGA/100,FGAs / 100 Poss,Field Goal Attempts / 100 Poss,NA,pos,num,Field Goal Attempts / 100 Possessions,An estimate of the number of field goal attempts per 100 possessions played.,NA,NA,TRUE
fgaP40,"pas,tas,taps,paps,lu,oo",TRUE,FGA/40,FGA/40,FGAs / 40 Mins,Field Goal Attempts / 40 Mins,NA,pos,num,Field Goal Attempts / 40 Minutes,The number of field goal attempts per 40 minutes played.,NA,NA,TRUE
fgaP40Diff,tass,TRUE,DIFF,FGA/40 DIFF,FGA Differential / 40 Minutes,FGA Differential / 40 Minutes,NA,pos,num,FGA Differential / 40 Minutes,"How many more or fewer field goal attempts the team took compared to their opponent, per 40 minutes played.",NA,NA,TRUE
fgaPb,"pgps,taps,paps,tgps",TRUE,FGA,FGA on PB,FGAs on Putbacks,Field Goal Attempts on Putbacks,NA,pos,int,Field Goal Attempts on Putbacks,An estimate of the total number of field goal attempts taken in the context of putback offense (as opposed to half court or transition).,NA,NA,TRUE
fgaPg,"pas,tas,taps,paps",TRUE,FGA/G,FGA/G,FGAs / Game,Field Goal Attempts / Game,NA,pos,num,Field Goal Attempts / Game,The number of field goal attempts per game.,NA,NA,TRUE
fgaS01,"pgps,taps,paps,tgps",TRUE,FGA,FGA (0-10s),FGAs (0-10 on Shot Clock),FGAs (0-10 on Shot Clock),NA,pos,int,FGAs with 0 - 10 Seconds Left on Shot Clock,The total number of field goal attempts taken with 0 - 10 seconds remaining on the shot clock.,NA,NA,TRUE
fgaS12,"pgps,taps,paps,tgps",TRUE,FGA,FGA (10-20s),FGAs (10-20 on Shot Clock),FGAs (10-20 on Shot Clock),NA,pos,int,FGAs with 10 - 20 Seconds Left on Shot Clock,The total number of field goal attempts taken with 10 - 20 seconds remaining on the shot clock.,NA,NA,TRUE
fgaS23,"pgps,taps,paps,tgps",TRUE,FGA,FGA (20-30s),FGAs (20-30 on Shot Clock),FGAs (20-30 on Shot Clock),NA,pos,int,FGAs with 20 - 30 Seconds Left on Shot Clock,The total number of field goal attempts taken with 20 - 30 seconds remaining on the shot clock.,NA,NA,TRUE
fgaShotDists,"pgps,taps,paps,tgps",TRUE,Sum Dist,FGA Sum of Dist,Sum of Shot Dist on FGAs,Sum of All Shot Distances on 2-Point Attempts,NA,pos,num,Sum of All Shot Distances on 2-Point Attempts,Sum of shot distances on all field goal attemps.,NA,NA,TRUE
fgaTm,"pps,pgps,pas,pgs,paps",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
fgaTr,"pgps,taps,paps,tgps",TRUE,FGA,FGA in TR,FGAs in Transition,Field Goal Attempts in Transition Offense,NA,pos,int,Field Goal Attempts in Transition Offense,An estimate of the total number of field goal attempts taken in the context of transition offense (as opposed to half court or putback).,NA,NA,TRUE
fgm,"pps,pgps,tpcs,tgs,gfl,pas,tssc,tas,tgcs,tps,pgs,taps,paps,tass,lu,tgps,oo",TRUE,FGM,FGM,FGs Made,Field Goals Made,NA,pos,int,Field Goals Made,The total number of field goals made.,NA,NA,TRUE
fgm2,"pps,pgps,tpcs,tgs,gfl,pas,tssc,tas,tgcs,pssc,tps,pgs,taps,paps,tass,lu,tgps,oo",TRUE,2PM,2PM,2 Pointers Made,2 Point Field Goals Made,NA,pos,int,2 Point Field Goals Made,The total number of 2-point field goals made.,NA,NA,TRUE
fgm2A,"pgps,taps,paps,tgps",TRUE,a2PM,a2PM,Assisted 2PM,Assisted 2-Point Field Goals,NA,pos,int,Assisted 2-Point Field Goals,NA,The total number of assisted 2-point field goals made by the team.,The total number of assisted 2-point field goals made by the player.,TRUE
fgm2AP100,taps,TRUE,a2PM/100,a2PM/100,Assisted 2PM / 100 Poss,Assisted 2-Point Field Goals / 100 Poss,NA,pos,num,Assisted 2-Point Field Goals / 100 Possessions,NA,"The number of assisted 2-point field goals made by the team, per 100 possessions played.","The number of assisted 2-point field goals made by the player, per 100 possessions played.",TRUE
fgm2AP40,"taps,paps",TRUE,a2PM/40,a2PM/40,Assisted 2PM / 40 Mins,Assisted 2-Point Field Goals / 40 Mins,NA,pos,num,Assisted 2-Point Field Goals / 40 Minutes,NA,"The number of assisted 2-point field goals made by the team, per 40 minutes played.","The number of assisted 2-point field goals made by the player, per 40 minutes played.",TRUE
fgm2APg,"taps,paps",TRUE,a2PM/G,a2PM/G,Assisted 2PM / Game,Assisted 2-Point Field Goals / Game,NA,pos,num,Assisted 2-Point Field Goals / Game,NA,"The number of assisted 2-point field goals made by the team, per game.","The number of assisted 2-point field goals made by the player, per game.",TRUE
fgm2Agst,"tgs,gfl,tas,tps,lu,oo",TRUE,o2PM,2PM AGST,Opponent 2-Pointers Made,Opponent 2-Point Field Goals Made,NA,neg,int,Opponent 2-Point Field Goals Made,The total number of 2-point field goals made by the opponent.,NA,NA,TRUE
fgm2AstdPct,"pgps,taps,paps,tgps",TRUE,ASTD%,FGM2 ASTD%,2P Assisted Pct,2P Assisted Pct,NA,pos,pct,2P Assisted Percentage,The percentage of 2P shots made that were assisted.,NA,NA,TRUE
fgm2Diff,"tgs,tas,tps",TRUE,2PM DIFF,2PM DIFF,2PM Differential,2P Made Differential,NA,pos,int,2P Made Differential,How many more or fewer 2-point field goals made the team had compared to their opponent.,NA,NA,TRUE
fgm2Hc,"pgps,taps,paps,tgps",TRUE,2PM,2PM in HC,2PM in Half Court,2P Made in Half Court Offense,NA,pos,int,2P Made in Half Court Offense,An estimate of the total number of 2-point field goals made in the context of half court offense (as opposed to transition or putback).,NA,NA,TRUE
fgm2Pb,"pgps,tgps",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
fgm2PctPts,"pps,tpcs,tgs,pas,tas,tgcs,tps,pgs",TRUE,%2PTS,%2PTS,% Pts from 2s,% of Total Points from 2-Pointers,NA,pos,pct,% of Total Points from 2-Pointers,NA,The percentage of points scored by the team that were scored on two-point field goals.,The percentage of points scored by the player that were scored on two-point field goals.,TRUE
fgm2S01,"pgps,taps,paps,tgps",TRUE,2PM,2PM (0-10s),2s Made (0-10s),2s Made with 0-10 Secs on Shot Clock,NA,pos,int,2-Pointers Made with 0-10 Seconds Left on Shot Clock,The total number of 2-point field goals made with 0 - 10 seconds remaining on the shot clock.,NA,NA,TRUE
fgm2S12,"pgps,taps,paps,tgps",TRUE,2PM,2PM (10-20s),2s Made (10-20s),2s Made with 10-20 Secs on Shot Clock,NA,pos,int,2-Pointers Made with 10-20 Seconds Left on Shot Clock,The total number of 2-point field goals made with 10 - 20 seconds remaining on the shot clock.,NA,NA,TRUE
fgm2S23,"pgps,taps,paps,tgps",TRUE,2PM,2PM (20-30s),2s Made (20-30s),2s Made with 20-30 Secs on Shot Clock,NA,pos,int,2-Pointers Made with 20-30 Seconds Left on Shot Clock,The total number of 2-point field goals made with 20 - 30 seconds remaining on the shot clock.,NA,NA,TRUE
fgm2Tr,"pgps,taps,paps,tgps",TRUE,2PM,2PM in TR,2PM in Transition,2P Made in Transition Offense,NA,pos,int,2P Made in Transition Offense,An estimate of the total number of 2-point field goals made in the context of transition offense (as opposed to half court or putback).,NA,NA,TRUE
fgm2U,"pgps,taps,paps,tgps",TRUE,u2PM,2PMu,Unassisted 2PM,Unassisted 2-Point Field Goals,NA,pos,int,Unassisted 2-Point Field Goals,NA,The total number of unassisted 2-point field goals made by the team.,The total number of unassisted 2-point field goals made by the player.,TRUE
fgm2UP100,taps,TRUE,u2PM/100,u2PM/100,Unassisted 2PM / 100 Poss,Unassisted 2-Point Field Goals / 100 Poss,NA,pos,num,Unassisted 2-Point Field Goals / 100 Possessions,NA,"The number of unassisted 2-point field goals made by the team, per 100 possessions played.","The number of unassisted 2-point field goals made by the player, per 100 possessions played.",TRUE
fgm2UP40,"taps,paps",TRUE,u2PM/40,u2PM/40,Unassisted 2PM / 40 Mins,Unassisted 2-Point Field Goals / 40 Mins,NA,pos,num,Unassisted 2-Point Field Goals / 40 Minutes,NA,"The number of unassisted 2-point field goals made by the team, per 40 minutes played.","The number of unassisted 2-point field goals made by the player, per 40 minutes played.",TRUE
fgm2UPg,"taps,paps",TRUE,u2PM/G,u2PM/G,Unassisted 2PM / Game,Unassisted 2-Point Field Goals / Game,NA,pos,num,Unassisted 2-Point Field Goals / Game,NA,"The number of unassisted 2-point field goals made by the team, per game.","The number of unassisted 2-point field goals made by the player, per game.",TRUE
fgm3,"pps,pgps,tpcs,tgs,gfl,pas,tssc,tas,tgcs,pssc,tps,pgs,taps,paps,tass,lu,tgps,oo",TRUE,3PM,3PM,3 Pointers Made,3 Point Field Goals Made,NA,pos,int,3 Point Field Goals Made,The total number of 3-point field goals made.,NA,NA,TRUE
fgm3A,"pgps,taps,paps,tgps",TRUE,a3PM,a3PM,Assisted 3PM,Assisted 3-Point Field Goals,NA,pos,int,Assisted 3-Point Field Goals,NA,The total number of assisted 3-point field goals made by the team.,The total number of assisted 3-point field goals made by the player.,TRUE
fgm3AP100,taps,TRUE,a3PM/100,a3PM/100,Assisted 3PM / 100 Poss,Assisted 3-Point Field Goals / 100 Poss,NA,pos,num,Assisted 3-Point Field Goals / 100 Possessions,NA,"The number of assisted 3-point field goals made by the team, per 100 possessions played.","The number of assisted 3-point field goals made by the player, per 100 possessions played.",TRUE
fgm3AP40,"taps,paps",TRUE,a3PM/40,a3PM/40,Assisted 3PM / 40 Mins,Assisted 3-Point Field Goals / 40 Mins,NA,pos,num,Assisted 3-Point Field Goals / 40 Minutes,NA,"The number of assisted 3-point field goals made by the team, per 40 minutes played.","The number of assisted 3-point field goals made by the player, per 40 minutes played.",TRUE
fgm3APg,"taps,paps",TRUE,a3PM/G,a3PM/G,Assisted 3PM / Game,Assisted 3-Point Field Goals / Game,NA,pos,num,Assisted 3-Point Field Goals / Game,NA,"The number of assisted 3-point field goals made by the team, per game.","The number of assisted 3-point field goals made by the player, per game.",TRUE
fgm3Agst,"tgs,gfl,tas,tps,lu,oo",TRUE,o3PM,3PM AGST,Opponent 3-Pointers Made,Opponent 3-Point Field Goals Made,NA,neg,int,Opponent 3-Point Field Goals Made,The total number of 3-point field goals made by the opponent.,NA,NA,TRUE
fgm3AstdPct,"pgps,taps,paps,tgps",TRUE,ASTD%,FGM3 ASTD%,3P Assisted Pct,3P Assisted Pct,NA,pos,pct,3P Assisted Percentage,The percentage of 3P shots made that were assisted.,NA,NA,TRUE
fgm3Diff,"tgs,tas,tps",TRUE,3PM DIFF,3PM DIFF,3PM Differential,3P Made Differential,NA,pos,int,3P Made Differential,How many more or fewer 3-point field goals made the team had compared to their opponent.,NA,NA,TRUE
fgm3Hc,"pgps,taps,paps,tgps",TRUE,3PM,3PM in HC,3PM in Half Court,3P Made in Half Court Offense,NA,pos,int,3P Made in Half Court Offense,An estimate of the total number of 3-point field goals made in the context of half court offense (as opposed to transition or putback).,NA,NA,TRUE
fgm3Pb,"pgps,tgps",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
fgm3PctPts,"pps,tpcs,tgs,pas,tas,tgcs,tps,pgs",TRUE,%3PTS,%3PTS,% Pts from 3s,% of Total Points from 3-Pointers,NA,pos,pct,% of Total Points from 3-Pointers,NA,The percentage of points scored by the team that were scored on three-point field goals.,The percentage of points scored by the player that were scored on three-point field goals.,TRUE
fgm3S01,"pgps,taps,paps,tgps",TRUE,3PM,3PM (0-10s),3s Made (0-10s),3s Made with 0-10 Secs on Shot Clock,NA,pos,int,3-Pointers Made with 0-10 Seconds Left on Shot Clock,The total number of 3-point field goals made with 0 - 10 seconds remaining on the shot clock.,NA,NA,TRUE
fgm3S12,"pgps,taps,paps,tgps",TRUE,3PM,3PM (10-20s),3s Made (10-20s),3s Made with 10-20 Secs on Shot Clock,NA,pos,int,3-Pointers Made with 10-20 Seconds Left on Shot Clock,The total number of 3-point field goals made with 10 - 20 seconds remaining on the shot clock.,NA,NA,TRUE
fgm3S23,"pgps,taps,paps,tgps",TRUE,3PM,3PM (20-30s),3s Made (20-30s),3s Made with 20-30 Secs on Shot Clock,NA,pos,int,3-Pointers Made with 20-30 Seconds Left on Shot Clock,The total number of 3-point field goals made with 20 - 30 seconds remaining on the shot clock.,NA,NA,TRUE
fgm3Tr,"pgps,taps,paps,tgps",TRUE,3PM,3PM in TR,3PM in Transition,3P Made in Transition Offense,NA,pos,int,3P Made in Transition Offense,An estimate of the total number of 3-point field goals made in the context of transition offense (as opposed to half court or putback).,NA,NA,TRUE
